# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Apr 15 15:49:49 2019
#
# User preference: *
#
# CONSTRAINT:  where (koi_disposition like '%CONFIRMED%')
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_time0bk:    Transit Epoch [BKJD]
# COLUMN koi_impact:     Impact Parameter
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_sma:        Orbit Semi-Major Axis [AU]
# COLUMN koi_incl:       Inclination [deg]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_tce_plnt_num: TCE Planet Number
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_smet:       Stellar Metallicity [dex]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_smass:      Stellar Mass [Solar mass]
# COLUMN koi_sage:       Stellar Age [Gyr]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN koi_kepmag:     Kepler-band [mag]
#
loc_rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_tce_plnt_num,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_sage,ra,dec,koi_kepmag
3065,10027247,K02418.01,Kepler-1229 b,CONFIRMED,86.828989000,189.2688400,0.1686,6.00100,8.5070e+02,1.12,0.2899,89.95,196.0,0.35,1,3724.00,4.838,-0.4000,0.4140,0.4310,,297.486690,46.996712,15.474
3066,6343170,K02419.01,Kepler-1230 b,CONFIRMED,9.956615370,136.5903400,0.3394,2.87000,6.3970e+02,2.85,0.0921,89.38,946.0,189.48,1,6165.00,4.365,-0.0800,1.1150,1.0480,,283.264500,41.711449,15.309
3067,7107802,K02420.01,Kepler-1231 b,CONFIRMED,10.417251840,137.4591100,0.0400,4.18700,1.9900e+02,1.29,0.0936,89.95,808.0,100.89,1,5851.00,4.515,-0.0400,0.9180,1.0070,,288.588350,42.605659,14.746
3071,11360805,K02422.01,Kepler-1232 b,CONFIRMED,26.783918300,140.7539100,0.4517,4.51700,4.5340e+02,2.12,0.1701,89.38,583.0,27.36,1,5495.00,4.412,0.1200,0.9850,0.9120,,296.550050,49.102322,14.803
3073,9845898,K02423.01,Kepler-1233 b,CONFIRMED,45.126304200,165.4167000,0.1679,6.63100,4.0560e+02,2.36,0.2627,89.95,604.0,31.41,1,6505.00,4.381,-0.1200,1.1630,1.1850,,297.375090,46.662209,14.689
3074,12453581,K02424.01,Kepler-1234 b,CONFIRMED,11.940140290,136.5592700,0.9597,3.47200,7.4460e+02,2.87,0.0963,84.80,634.0,38.26,1,5072.00,4.582,0.0700,0.7740,0.8350,,287.522030,51.375858,15.912
3076,8081899,K02426.01,Kepler-1235 b,CONFIRMED,4.160558560,132.2737800,0.1152,2.61500,7.2300e+01,0.68,0.0490,89.38,986.0,223.59,1,5492.00,4.576,-0.0800,0.8120,0.9110,,284.903020,43.953960,13.889
3081,7047363,K02432.01,Kepler-1236 b,CONFIRMED,31.057161800,147.5629000,0.5588,3.40100,6.2640e+02,1.92,0.1799,89.38,487.0,13.30,1,5422.00,4.598,-0.3400,0.7460,0.8050,,295.624690,42.545898,15.956
3082,11968463,K02433.01,Kepler-385 c,CONFIRMED,15.162273500,144.4735600,0.9562,7.55300,5.0640e+02,3.30,0.1236,80.79,850.0,123.31,2,6308.00,4.353,-0.0800,1.1530,1.0900,,294.338470,50.336540,15.212
3083,11968463,K02433.02,Kepler-385 b,CONFIRMED,10.043770840,353.6180700,0.9491,5.60500,4.9030e+02,3.21,0.0939,79.64,975.0,213.65,1,6308.00,4.353,-0.0800,1.1530,1.0900,,294.338470,50.336540,15.212
3090,8570333,K02436.01,Kepler-1237 b,CONFIRMED,84.573322600,150.1533200,0.1557,5.71500,1.0388e+03,2.80,0.3778,89.95,366.0,4.26,1,5418.00,4.543,0.3600,0.8880,1.0050,,295.629270,44.690620,15.758
3091,5036705,K02437.01,Kepler-1238 b,CONFIRMED,4.147875590,135.5353400,0.0541,3.67400,1.7070e+02,1.57,0.0546,89.38,1309.0,694.82,1,6337.00,4.382,0.2100,1.1980,1.2600,,297.905790,40.162861,14.725
3093,6867555,K02439.01,Kepler-1239 b,CONFIRMED,5.191040160,135.2146600,0.3656,4.26800,3.2190e+02,2.07,0.0626,87.66,1192.0,477.92,1,6343.00,4.411,0.0700,1.1370,1.2130,,293.127380,42.320099,15.438
3095,5339567,K02440.01,Kepler-1240 b,CONFIRMED,4.866381500,134.0171300,0.0685,2.23100,1.4590e+02,1.14,0.0534,89.95,1052.0,289.06,1,5658.00,4.417,-0.2000,0.9480,0.8570,,282.999730,40.557449,13.987
3097,11080405,K02442.01,Kepler-386 c,CONFIRMED,25.193446700,146.4284500,0.2359,4.60700,5.8780e+02,1.78,0.1541,89.95,502.0,15.07,1,5177.00,4.578,-0.2200,0.7460,0.7700,,289.858890,48.693851,15.629
3098,11080405,K02442.02,Kepler-386 b,CONFIRMED,12.310284600,141.8712200,0.2268,3.62400,2.9680e+02,1.26,0.0956,89.38,638.0,39.15,2,5177.00,4.578,-0.2200,0.7460,0.7700,,289.858890,48.693851,15.629
3099,9209624,K02443.01,Kepler-387 b,CONFIRMED,6.791647860,136.4862000,0.2608,3.28700,1.0140e+02,1.08,0.0712,88.81,1073.0,313.08,1,6303.00,4.406,-0.2400,1.0600,1.0380,,287.798190,45.656712,13.987
3100,9209624,K02443.02,Kepler-387 c,CONFIRMED,11.837726100,142.2096300,0.4087,3.32800,9.6700e+01,1.06,0.1032,88.81,891.0,149.02,2,6303.00,4.406,-0.2400,1.0600,1.0380,,287.798190,45.656712,13.987
3101,3354846,K02444.01,Kepler-1241 b,CONFIRMED,18.552570100,135.5104600,0.5215,4.20100,1.0200e+03,2.73,0.1334,88.81,614.0,33.61,1,5561.00,4.557,-0.0600,0.8360,0.9190,,294.576230,38.456970,15.714
3105,5857540,K02448.01,Kepler-1242 b,CONFIRMED,13.627984320,135.4504900,0.2355,3.04710,9.7700e+02,2.61,0.1039,89.38,639.0,39.48,1,5052.00,4.480,0.1600,0.8550,0.8050,,284.606200,41.196381,15.462
3108,7289317,K02450.01,Kepler-1243 b,CONFIRMED,16.832072900,140.5288000,0.5224,3.92300,3.1470e+02,1.64,0.1243,88.81,685.0,51.96,1,5772.00,4.486,-0.2200,0.8990,0.9030,,294.009460,42.880772,14.834
3116,9753154,K02457.01,Kepler-1244 b,CONFIRMED,3.704281720,132.2159000,0.1186,3.28100,5.8300e+01,1.15,0.0490,89.38,1633.0,1682.01,1,6728.00,4.153,-0.4400,1.4840,1.1430,,282.301210,46.516201,12.402
3117,7604328,K02458.01,Kepler-1245 b,CONFIRMED,4.354093040,132.8527500,0.1149,2.31300,3.0160e+02,1.56,0.0484,89.38,1043.0,279.53,2,5455.00,4.421,-0.2000,0.9090,0.7950,,290.744320,43.260780,15.404
3118,7604328,K02458.02,Kepler-1245 c,CONFIRMED,2.936584681,133.0375100,0.0999,1.85190,3.3210e+02,1.64,0.0372,89.38,1189.0,473.18,1,5455.00,4.421,-0.2000,0.9090,0.7950,,290.744320,43.260780,15.404
3120,11236244,K02460.01,Kepler-1246 b,CONFIRMED,11.322715130,136.0566400,0.8264,3.02700,2.8360e+02,1.23,0.0848,87.09,554.0,22.24,1,4563.00,4.624,-0.3200,0.6420,0.6340,,287.657410,48.982159,15.006
3121,9837685,K02461.01,Kepler-1247 b,CONFIRMED,13.712202130,135.5186500,0.2381,2.49270,8.3360e+02,2.40,0.1091,89.95,679.0,50.26,1,5561.00,4.557,-0.0600,0.8360,0.9190,,294.533540,46.618271,15.935
3123,12454461,K02463.01,Kepler-1248 b,CONFIRMED,7.467254070,136.3854200,0.7374,3.71300,7.6000e+01,1.16,0.0779,85.94,1060.0,298.42,1,6045.00,4.311,0.1200,1.2310,1.1340,,288.059300,51.354450,12.770
3126,8544992,K02466.01,Kepler-388 b,CONFIRMED,3.173233060,133.7011000,0.2219,2.01570,2.1450e+02,0.91,0.0362,88.81,830.0,112.21,1,4500.00,4.632,-0.3200,0.6330,0.6260,,284.828030,44.608730,14.993
3127,8544992,K02466.02,Kepler-388 c,CONFIRMED,13.297069690,140.9476000,0.1106,3.34000,2.4260e+02,0.96,0.0940,89.95,515.0,16.64,2,4500.00,4.632,-0.3200,0.6330,0.6260,,284.828030,44.608730,14.993
3129,8380709,K02468.01,Kepler-1249 b,CONFIRMED,24.334712700,147.4084000,0.2513,6.63000,3.4890e+02,1.82,0.1670,89.38,647.0,41.30,1,6091.00,4.487,-0.1400,0.9670,1.0450,,296.894840,44.371780,15.373
3133,9395719,K02472.01,Kepler-1250 b,CONFIRMED,2.607543834,131.8353700,0.1345,1.46460,3.8700e+02,2.19,0.0394,89.38,1444.0,1027.73,1,6173.00,4.429,0.2100,1.1080,1.2020,,287.793850,45.980240,15.618
3134,8753896,K02473.01,Kepler-389 b,CONFIRMED,3.244164630,132.9433100,0.2809,2.03300,4.1030e+02,1.58,0.0402,88.81,1049.0,285.91,1,5380.00,4.564,-0.2000,0.7850,0.8230,,291.959990,44.900021,15.770
3135,8753896,K02473.03,Kepler-389 c,CONFIRMED,14.512309900,143.8194000,0.1337,3.56900,3.5310e+02,1.45,0.1092,89.95,636.0,38.75,2,5380.00,4.564,-0.2000,0.7850,0.8230,,291.959990,44.900021,15.770
3142,11403389,K02482.01,Kepler-1251 b,CONFIRMED,45.090464300,133.5596000,0.1046,3.90500,4.3560e+02,1.86,0.2478,89.95,487.0,13.27,1,5790.00,4.528,-0.0200,0.9000,0.9980,,292.115170,49.256432,14.976
3143,9851662,K02483.01,Kepler-1252 b,CONFIRMED,15.054032900,135.5306700,0.2682,4.27500,2.4300e+02,1.27,0.1078,89.38,665.0,46.30,1,5475.00,4.479,-0.4600,0.8180,0.7340,,298.950320,46.692799,14.503
3144,10453588,K02484.01,Kepler-1253 b,CONFIRMED,68.886191500,160.2980400,0.5161,5.95000,1.4450e+02,1.25,0.3094,89.38,478.0,12.34,1,5995.00,4.348,-0.5800,1.0110,0.8320,,283.885100,47.637218,12.464
3145,11125613,K02485.01,Kepler-1254 b,CONFIRMED,9.991133130,134.3929300,0.1954,2.64500,4.3110e+02,1.54,0.0840,89.38,679.0,50.21,2,5130.00,4.579,-0.1200,0.7560,0.7900,,285.173340,48.770039,15.311
3146,11125613,K02485.02,Kepler-1254 c,CONFIRMED,3.600842760,134.0344600,0.3699,1.98100,3.0690e+02,1.32,0.0425,88.24,954.0,196.13,1,5130.00,4.579,-0.1200,0.7560,0.7900,,285.173340,48.770039,15.311
3147,11125613,K02485.03,Kepler-1254 d,CONFIRMED,5.727172260,133.9639800,0.2816,2.17700,3.2700e+02,1.35,0.0580,89.38,817.0,105.31,3,5130.00,4.579,-0.1200,0.7560,0.7900,,285.173340,48.770039,15.311
3149,7212184,K02487.01,Kepler-1255 b,CONFIRMED,36.291933600,132.1781200,0.2500,8.18100,4.3580e+02,2.02,0.2171,89.38,572.0,25.33,1,6168.00,4.488,-0.2400,0.9600,1.0340,,295.239260,42.726479,15.251
3150,8559152,K02488.01,Kepler-1256 b,CONFIRMED,12.412775400,140.3603200,0.6519,4.36900,1.0790e+02,1.40,0.1097,87.66,972.0,211.28,1,6453.00,4.281,-0.1800,1.2800,1.1410,,291.474300,44.683510,13.539
3153,9229657,K02491.01,Kepler-1257 b,CONFIRMED,2.668313762,131.6887700,0.2971,2.36590,2.9690e+02,1.55,0.0376,88.24,1252.0,581.38,1,5806.00,4.528,-0.0400,0.8990,0.9960,,296.075680,45.627060,15.553
3154,11752632,K02492.01,Kepler-1258 b,CONFIRMED,0.984940167,133.3196200,0.0625,1.95430,8.1800e+01,0.84,0.0194,88.81,1846.0,2743.96,1,6060.00,4.509,-0.2200,0.9250,1.0080,,285.404940,49.994740,13.835
3155,10028535,K02493.01,Kepler-1259 b,CONFIRMED,0.663085258,131.9794500,0.3047,1.06910,3.5330e+02,1.48,0.0142,86.52,1701.0,1977.89,1,5166.00,4.583,0.1000,0.7910,0.8710,,297.841490,46.967682,15.304
3156,7047207,K02494.01,Kepler-1260 b,CONFIRMED,19.118775300,138.4256800,0.7851,6.87300,2.3210e+02,1.45,0.1305,86.52,673.0,48.51,1,5923.00,4.471,-0.6400,0.8660,0.8090,,295.591250,42.555241,14.838
3159,11179076,K02497.01,Kepler-1261 b,CONFIRMED,48.430899100,141.4602900,0.3077,3.75500,9.1100e+02,2.41,0.2490,89.95,409.0,6.59,1,5136.00,4.564,0.1800,0.8100,0.8770,,285.232450,48.806721,15.605
3160,5959719,K02498.01,Kepler-390 b,CONFIRMED,6.738112190,133.3263900,0.0689,2.43700,1.0740e+02,0.78,0.0647,89.95,786.0,90.19,1,5168.00,4.566,-0.1200,0.7690,0.7930,,291.628780,41.208599,13.942
3161,5959719,K02498.02,Kepler-390 c,CONFIRMED,13.060042200,144.3288500,0.4021,2.90200,1.1010e+02,0.81,0.1006,89.38,630.0,37.30,2,5168.00,4.566,-0.1200,0.7690,0.7930,,291.628780,41.208599,13.942
3169,6767840,K02506.01,Kepler-1262 b,CONFIRMED,8.679002420,140.9069900,0.2348,2.83500,3.3530e+02,1.91,0.0829,89.38,954.0,195.43,1,6112.00,4.409,-0.2000,1.0370,1.0060,,288.771820,42.213219,15.180
3172,9880190,K02509.01,Kepler-1263 b,CONFIRMED,4.551399670,133.0602500,0.7357,2.49100,1.8110e+02,1.14,0.0510,85.94,920.0,169.00,1,5310.00,4.578,-0.0800,0.7860,0.8530,,286.483640,46.752621,15.035
3179,8947520,K02517.01,Kepler-1264 b,CONFIRMED,0.968526023,131.5114100,0.3216,1.29040,1.2810e+02,0.99,0.0174,86.52,1823.0,2609.51,1,5854.00,4.438,-0.7600,0.8670,0.7520,,289.884370,45.211498,14.511
3182,10059645,K02520.01,Kepler-1265 b,CONFIRMED,6.494412890,132.2504500,0.3452,2.24300,4.0740e+02,1.47,0.0612,88.81,732.0,68.05,1,4769.00,4.557,0.0000,0.7420,0.7240,,284.585780,47.079529,15.602
3183,7183745,K02521.01,Kepler-1266 b,CONFIRMED,28.474748000,154.5819100,0.8700,4.80900,8.5700e+02,2.61,0.1725,88.24,489.0,13.51,1,5274.00,4.600,-0.1400,0.7620,0.8540,,285.869290,42.728088,15.860
3186,7778767,K02523.01,Kepler-1267 b,CONFIRMED,13.031394500,144.1138700,0.0341,4.25200,6.5920e+02,2.20,0.1074,89.95,699.0,56.45,1,5565.00,4.546,0.1000,0.8710,0.9740,,299.169530,43.441090,15.829
3188,7515762,K02524.01,Kepler-1268 b,CONFIRMED,40.990398600,132.4139300,0.1111,7.26100,3.4600e+02,2.14,0.2395,89.95,610.0,32.83,1,6324.00,4.356,-0.1000,1.1470,1.0850,,287.838470,43.153229,15.272
3192,8463346,K02529.01,Kepler-436 c,CONFIRMED,16.797138740,134.0422100,0.0491,3.23800,1.1630e+03,1.70,0.1026,89.95,423.0,7.58,1,4299.00,4.728,-0.9600,0.5110,0.5080,,301.720760,44.412060,15.856
3193,8463346,K02529.02,Kepler-436 b,CONFIRMED,64.001151000,132.6200200,0.7560,4.48100,1.1580e+03,1.90,0.2502,89.38,271.0,1.28,2,4299.00,4.728,-0.9600,0.5110,0.5080,,301.720760,44.412060,15.856
3194,9011825,K02530.01,Kepler-1269 b,CONFIRMED,37.333153600,162.9044800,0.0052,7.29400,1.9310e+02,1.54,0.2227,89.95,604.0,31.45,1,6144.00,4.374,-0.0600,1.1060,1.0530,,287.805570,45.340549,13.611
3197,11074835,K02533.01,Kepler-1270 b,CONFIRMED,6.033561960,137.1191200,0.8424,10.26400,8.1300e+01,3.01,0.0712,71.62,1464.0,1086.18,1,5190.00,3.630,-0.1200,2.9120,1.3190,,286.715640,48.645279,13.274
3198,1996180,K02534.01,Kepler-1271 b,CONFIRMED,3.025595500,134.3645000,0.1746,2.95920,1.3340e+02,1.20,0.0423,88.81,1351.0,788.13,1,6184.00,4.448,-0.0600,1.0380,1.1000,,286.344300,37.411968,13.925
3201,3728701,K02536.01,Kepler-1272 b,CONFIRMED,51.130970400,137.1795200,0.7635,5.99500,3.9830e+02,2.41,0.2704,88.81,542.0,20.38,1,6071.00,4.353,-0.1400,1.1070,1.0050,,285.219850,38.805882,14.423
3205,12306058,K02541.01,Kepler-391 b,CONFIRMED,7.416809020,137.9626800,0.6017,7.12000,6.9700e+01,2.21,0.0816,84.80,1300.0,675.25,1,5267.00,3.742,0.0200,2.5550,1.3150,,290.621830,51.057301,13.007
3206,12306058,K02541.02,Kepler-391 c,CONFIRMED,20.485440300,146.9219000,0.1999,10.03400,8.9800e+01,2.38,0.1606,89.38,927.0,174.32,2,5267.00,3.742,0.0200,2.5550,1.3150,,290.621830,51.057301,13.007
3209,8676148,K02544.01,Kepler-1273 b,CONFIRMED,28.625653000,158.1131700,0.3052,4.60100,7.5850e+02,2.59,0.1857,89.38,573.0,25.54,1,5774.00,4.508,0.1200,0.9410,1.0380,,285.803220,44.873428,15.826
3210,9696358,K02545.01,Kepler-1274 b,CONFIRMED,6.981527030,132.7697300,0.1734,5.89600,3.7400e+01,1.31,0.0799,88.81,1398.0,902.05,1,6131.00,3.923,0.1300,2.1340,1.4170,,284.593720,46.449780,11.752
3217,8757824,K02552.01,Kepler-1275 b,CONFIRMED,3.656911150,134.9539700,0.2028,2.11400,1.1810e+02,1.19,0.0477,89.38,1320.0,717.83,1,6269.00,4.399,-0.1200,1.0870,1.0730,,293.500490,44.932461,14.460
3220,5350244,K02555.01,Kepler-1276 b,CONFIRMED,12.572009500,143.0817600,0.6311,4.71700,9.2300e+01,1.09,0.1055,87.66,909.0,161.43,1,6456.00,4.371,-0.5400,1.0750,0.9900,,287.856990,40.547180,12.885
3221,5374403,K02556.01,Kepler-1277 b,CONFIRMED,40.836501200,152.8751000,0.5995,4.94400,2.7520e+02,1.32,0.2128,89.38,474.0,11.95,1,5670.00,4.557,-0.6200,0.7650,0.7680,,295.102420,40.572392,14.050
3226,7259298,K02561.01,Kepler-1278 b,CONFIRMED,3.239413440,133.9844300,0.0853,2.65400,7.9300e+01,0.77,0.0419,89.38,1213.0,511.14,1,6075.00,4.541,-0.4600,0.8580,0.9340,,282.956940,42.825619,13.658
3228,5175024,K02563.01,Kepler-1279 b,CONFIRMED,23.477410100,145.3507300,0.6177,7.27100,1.5120e+02,1.44,0.1633,88.24,738.0,70.05,1,6384.00,4.361,-0.2400,1.1210,1.0460,,288.095640,40.365971,13.973
3229,9026749,K02564.01,Kepler-1280 b,CONFIRMED,66.557905700,181.3236800,0.2764,10.39900,2.0960e+02,1.66,0.3314,89.38,513.0,16.37,1,6273.00,4.364,-0.0600,1.1390,1.0920,,293.573940,45.384541,14.074
3247,11037511,K02580.01,Kepler-1281 b,CONFIRMED,3.116027910,133.8544600,0.5407,1.90900,3.6660e+02,1.69,0.0415,87.09,1123.0,375.55,1,5591.00,4.559,0.0700,0.8600,0.9770,,295.354460,48.515400,15.790
3251,7673841,K02585.01,Kepler-392 b,CONFIRMED,5.341858040,136.3103500,0.3070,3.38700,6.9700e+01,1.19,0.0619,88.24,1360.0,807.67,1,6474.00,4.188,-0.3000,1.4030,1.1040,,288.660770,43.368080,13.455
3252,7673841,K02585.02,Kepler-392 c,CONFIRMED,10.423120410,135.1548000,0.4669,2.24200,8.2500e+01,1.31,0.0967,89.38,1088.0,330.95,2,6474.00,4.188,-0.3000,1.4030,1.1040,,288.660770,43.368080,13.455
3254,9827149,K02586.01,Kepler-1282 b,CONFIRMED,2.131946513,133.6537900,0.2624,1.81790,2.9310e+02,1.65,0.0333,88.24,1383.0,865.28,1,5825.00,4.504,0.2100,0.9650,1.0830,,290.176180,46.698341,15.545
3255,5546691,K02587.01,Kepler-1283 b,CONFIRMED,12.946097800,139.4214000,0.1671,9.58300,2.2060e+02,1.29,0.1062,88.81,764.0,80.34,1,6058.00,4.540,-0.4000,0.8670,0.9500,,295.462340,40.776970,15.079
3257,10468885,K02589.01,Kepler-1284 b,CONFIRMED,0.664073806,133.4032700,0.0190,1.10190,2.2700e+02,1.19,0.0143,89.95,1710.0,2022.07,1,5177.00,4.580,0.1600,0.8020,0.8900,,291.278990,47.687649,15.645
3261,8212002,K02593.01,Kepler-1285 b,CONFIRMED,14.796745800,142.7377300,0.4932,5.63800,6.3300e+01,1.40,0.1272,88.24,994.0,230.57,1,6141.00,4.069,0.1200,1.7120,1.2540,,281.835330,44.155918,11.714
3262,8004903,K02594.01,Kepler-1286 b,CONFIRMED,11.254029290,136.8890200,0.0292,4.67900,4.7680e+02,2.43,0.0991,89.95,888.0,147.13,1,5995.00,4.351,-0.0400,1.1180,1.0220,,280.258390,43.835758,15.166
3263,8883329,K02595.01,Kepler-393 b,CONFIRMED,9.182471940,134.0451300,0.4085,4.31900,8.4700e+01,1.51,0.0939,88.24,1228.0,537.32,1,6735.00,4.144,-0.2200,1.6040,1.3150,,290.995270,45.192211,13.223
3264,8883329,K02595.02,Kepler-393 c,CONFIRMED,14.613425100,140.4175100,0.0830,5.25100,7.4600e+01,1.40,0.1280,89.95,1052.0,289.17,2,6735.00,4.144,-0.2200,1.6040,1.3150,,290.995270,45.192211,13.223
3266,12120307,K02597.01,Kepler-394 b,CONFIRMED,8.005053420,138.7116700,0.0277,3.32600,2.1960e+02,1.72,0.0820,89.95,1063.0,302.24,1,6426.00,4.373,-0.1200,1.1540,1.1450,,296.301970,50.672321,14.790
3267,12120307,K02597.02,Kepler-394 c,CONFIRMED,12.130652930,139.9023700,0.1808,3.74900,2.4320e+02,1.81,0.1082,89.38,926.0,173.59,2,6426.00,4.373,-0.1200,1.1540,1.1450,,296.301970,50.672321,14.790
3273,10068659,K02602.01,Kepler-1287 b,CONFIRMED,11.476859090,139.6298600,0.2007,2.70200,2.5020e+02,1.48,0.1001,89.38,811.0,102.05,1,6032.00,4.508,-0.1800,0.9290,1.0140,,289.134670,47.062988,15.051
3279,6269070,K02608.01,Kepler-1288 b,CONFIRMED,2.761224210,131.6101300,0.4521,3.66200,6.7800e+01,1.88,0.0435,84.80,2016.0,3906.36,1,6381.00,3.897,-0.0800,2.2320,1.4360,,285.713500,41.605885,13.321
3287,5807769,K02614.01,Kepler-1289 b,CONFIRMED,7.990196270,132.2718300,0.1761,3.27400,1.7700e+02,1.15,0.0770,89.38,875.0,138.65,1,5933.00,4.547,-0.2800,0.8610,0.9500,,296.388820,41.040569,14.590
3288,8025596,K02615.01,Kepler-1290 b,CONFIRMED,4.695001340,133.9399900,0.1011,2.96300,2.5060e+02,1.52,0.0557,89.38,1098.0,343.60,1,5999.00,4.494,-0.0600,0.9590,1.0450,,290.685240,43.859638,15.711
3289,4915638,K02617.01,Kepler-1291 b,CONFIRMED,8.630432760,139.5825000,0.5627,3.13100,3.9710e+02,1.57,0.0778,88.24,741.0,71.10,1,5354.00,4.596,-0.1800,0.7650,0.8480,,289.377040,40.001160,15.868
3291,8081905,K02619.01,Kepler-1292 b,CONFIRMED,3.276464050,131.9793400,0.1834,2.27200,3.9140e+02,1.90,0.0444,88.81,1198.0,486.72,1,5825.00,4.504,0.2100,0.9650,1.0830,,284.905730,43.949162,15.934
3295,10916600,K02623.01,Kepler-1293 b,CONFIRMED,5.576547840,136.4277100,0.3714,3.74500,5.8100e+01,0.90,0.0650,88.24,1214.0,513.18,1,6528.00,4.384,-0.1600,1.1550,1.1770,,290.025910,48.335949,13.383
3297,8429314,K02624.01,Kepler-1294 b,CONFIRMED,115.686225800,246.9876700,0.2640,4.62500,1.0474e+03,3.02,0.4671,89.95,375.0,4.69,1,6032.00,4.508,-0.1800,0.9290,1.0140,,291.268100,44.488190,15.174
3298,9153570,K02625.01,Kepler-1295 b,CONFIRMED,3.813719740,132.5710300,0.0490,2.00500,3.3220e+02,1.50,0.0465,89.95,1040.0,276.65,1,5561.00,4.557,-0.0600,0.8360,0.9190,,291.397860,45.588558,15.890
3299,11768142,K02626.01,Kepler-1652 b,CONFIRMED,38.097237800,140.0037500,0.5484,3.37700,1.0168e+03,1.12,0.1576,89.38,229.0,0.65,1,3482.00,4.905,-0.1000,0.3500,0.3590,,294.366090,49.915058,15.931
3300,6124512,K02627.01,Kepler-1296 b,CONFIRMED,8.383986500,134.4117500,0.0415,4.99200,1.1620e+02,1.04,0.0758,89.95,871.0,136.02,1,5494.00,4.373,-0.1200,0.9790,0.8250,,292.125210,41.407810,14.667
3301,10070468,K02628.01,Kepler-1297 b,CONFIRMED,1.681890020,133.0817500,0.1037,3.00000,8.8300e+01,0.98,0.0275,88.81,1682.0,1890.20,1,6214.00,4.398,-0.3600,1.0350,0.9750,,289.956510,47.020390,14.812
3304,11337566,K02632.01,Kepler-1298 b,CONFIRMED,7.128119280,136.8830500,0.1231,5.61400,4.5400e+01,1.04,0.0781,89.38,1261.0,597.75,1,6461.00,4.166,-0.1000,1.5290,1.2530,,284.422730,49.106220,11.392
3305,1995519,K02634.01,Kepler-1299 b,CONFIRMED,19.940087400,142.3499400,0.8438,4.26300,8.2690e+02,2.47,0.1351,87.66,585.0,27.67,1,5609.00,4.599,-0.4200,0.7550,0.8270,,286.150150,37.411369,15.922
3306,4914566,K02635.01,Kepler-1300 b,CONFIRMED,22.241909200,144.7251400,0.0964,7.25500,6.4900e+01,1.06,0.1577,89.95,798.0,95.75,1,6263.00,4.224,-0.2200,1.3150,1.0540,,289.033020,40.086891,12.816
3314,6933567,K02643.01,Kepler-1301 b,CONFIRMED,9.082370460,139.6502300,0.0387,2.02500,3.2960e+02,1.41,0.0815,89.95,734.0,68.75,1,5354.00,4.587,-0.0800,0.7880,0.8840,,286.604160,42.440319,15.400
3318,11962284,K02647.01,Kepler-1302 b,CONFIRMED,8.839226590,135.5470100,0.0905,1.80300,2.9860e+02,1.48,0.0795,89.95,778.0,86.50,1,5330.00,4.491,0.0400,0.8700,0.8550,,290.989230,50.308060,15.102
3320,6842682,K02649.01,Kepler-1303 b,CONFIRMED,7.561272240,135.6359900,0.1147,2.93800,1.9680e+02,1.25,0.0751,89.95,891.0,149.17,1,5853.00,4.529,-0.1000,0.8950,0.9900,,284.287140,42.355610,14.640
3321,8890150,K02650.01,Kepler-395 c,CONFIRMED,34.989447500,144.2210500,0.8691,4.71800,6.5560e+02,1.25,0.1561,88.24,264.0,1.14,1,3735.00,4.851,-0.5000,0.4000,0.4130,,293.511080,45.136589,15.987
3322,8890150,K02650.02,Kepler-395 b,CONFIRMED,7.054273180,136.1946500,0.1401,1.76000,4.2750e+02,0.78,0.0537,89.95,450.0,9.66,2,3735.00,4.851,-0.5000,0.4000,0.4130,,293.511080,45.136589,15.987
3324,4346178,K02652.01,Kepler-1304 b,CONFIRMED,16.128885300,143.7543000,0.9563,5.93800,4.5370e+02,2.31,0.1138,83.08,627.0,36.62,1,5295.00,4.487,-0.2400,0.8210,0.7560,,285.276430,39.446911,15.022
3326,9664142,K02654.01,Kepler-1305 b,CONFIRMED,13.563097200,140.6532000,0.1151,5.63200,3.8680e+02,1.75,0.1109,89.38,733.0,68.41,1,5853.00,4.529,-0.1000,0.8950,0.9900,,297.339450,46.347252,15.785
